route_key,week,vessel_type_key,conflict_phase_key,freight_rate_usd_day,war_risk_premium_pct,hull_insurance_pct_value,bunker_cost_usd_mt,transit_time_days,rerouting_extra_days
2,51,4,5,61416.0,0.756,0.752,1008.0,2.4,2.0
3,51,1,5,56314.0,0.28,0.415,1016.0,1.2,1.0
3,51,2,5,38064.0,0.294,0.426,964.0,1.1,0.3
3,51,3,5,29172.0,0.316,0.473,946.0,1.0,1.4
3,51,4,5,75685.0,0.286,0.459,986.0,1.2,0.9
4,51,1,5,36284.0,0.265,0.502,1047.0,1.1,1.5
4,51,2,5,26207.0,0.271,0.47,1027.0,1.1,0.5
4,51,3,5,17990.0,0.322,0.495,948.0,1.2,1.7
4,51,4,5,44146.0,0.306,0.499,948.0,1.2,1.6
5,51,1,5,75589.0,0.29,0.481,985.0,15.3,1.5
5,51,2,5,56353.0,0.258,0.438,976.0,16.8,0.6
5,51,3,5,38377.0,0.29,0.447,977.0,14.7,1.1
5,51,4,5,97431.0,0.29,0.415,985.0,14.3,1.2
6,51,1,5,59901.0,0.291,0.477,1035.0,9.4,1.9
6,51,2,5,41975.0,0.319,0.474,1026.0,8.2,0.7
6,51,3,5,32159.0,0.265,0.487,995.0,8.7,1.6
6,51,4,5,82740.0,0.263,0.454,983.0,9.2,0.3
7,51,1,5,48826.0,0.277,0.464,945.0,9.2,1.5
7,51,2,5,32033.0,0.286,0.42,960.0,9.6,1.8
7,51,3,5,23533.0,0.305,0.471,1029.0,8.6,0.8
7,51,4,5,58996.0,0.266,0.487,946.0,8.9,0.9
8,51,1,5,65966.0,0.274,0.497,997.0,9.1,1.6
8,51,2,5,47455.0,0.317,0.468,1001.0,9.8,0.4
8,51,3,5,33131.0,0.268,0.473,942.0,9.7,1.5
8,51,4,5,87153.0,0.278,0.472,935.0,9.6,0.7
9,51,1,5,39755.0,0.305,0.499,1039.0,9.3,0.5
9,51,2,5,28599.0,0.258,0.415,962.0,8.4,1.7
9,51,3,5,20650.0,0.254,0.455,985.0,8.2,0.4
9,51,4,5,54678.0,0.294,0.424,1023.0,9.5,1.1
10,51,1,5,45893.0,0.276,0.476,956.0,8.7,1.0
10,51,2,5,35748.0,0.311,0.491,1032.0,9.0,1.1
10,51,3,5,22314.0,0.318,0.458,948.0,9.2,1.6
10,51,4,5,67116.0,0.286,0.469,975.0,8.4,1.1
1,52,1,5,57998.0,0.678,0.853,994.0,2.4,2.4
1,52,2,5,37877.0,0.654,0.843,959.0,2.0,5.5
1,52,3,5,25818.0,0.726,0.855,936.0,2.1,3.2
1,52,4,5,75120.0,0.751,0.716,956.0,2.2,5.2
2,52,1,5,48429.0,0.68,0.848,956.0,2.2,6.5
2,52,2,5,35223.0,0.795,0.729,1006.0,2.2,3.4
2,52,3,5,26343.0,0.772,0.75,1042.0,2.2,2.5
2,52,4,5,68635.0,0.643,0.848,949.0,2.3,1.9
3,52,1,5,57711.0,0.307,0.488,1038.0,1.2,1.5
3,52,2,5,40934.0,0.291,0.473,956.0,1.1,1.4
3,52,3,5,28559.0,0.318,0.449,1040.0,1.1,1.7
3,52,4,5,78627.0,0.321,0.445,958.0,1.0,1.5
4,52,1,5,37355.0,0.317,0.456,1040.0,1.0,1.7
4,52,2,5,24768.0,0.294,0.424,1037.0,1.1,1.5
4,52,3,5,16810.0,0.308,0.451,933.0,1.1,1.4
4,52,4,5,45204.0,0.312,0.502,1024.0,1.1,0.8
5,52,1,5,72733.0,0.299,0.506,1032.0,15.7,0.9
5,52,2,5,54216.0,0.286,0.487,1026.0,14.5,0.5
5,52,3,5,42162.0,0.268,0.461,1032.0,14.9,1.9
5,52,4,5,98279.0,0.291,0.496,968.0,15.4,0.9
6,52,1,5,60842.0,0.277,0.48,1040.0,9.7,1.5
6,52,2,5,41062.0,0.267,0.451,955.0,9.7,0.7
6,52,3,5,32639.0,0.291,0.49,993.0,8.4,0.5
6,52,4,5,78460.0,0.303,0.471,980.0,8.5,2.0
7,52,1,5,46765.0,0.315,0.428,1005.0,9.3,0.5
7,52,2,5,30544.0,0.284,0.434,933.0,8.4,0.7
7,52,3,5,22271.0,0.291,0.503,956.0,9.0,1.3
7,52,4,5,63061.0,0.281,0.425,1035.0,9.8,1.7
8,52,1,5,62422.0,0.275,0.493,982.0,9.0,2.1
8,52,2,5,46416.0,0.264,0.442,1020.0,9.1,0.6
8,52,3,5,35741.0,0.291,0.457,953.0,8.8,0.9
8,52,4,5,87278.0,0.31,0.435,991.0,9.3,0.8
9,52,1,5,39390.0,0.278,0.44,1000.0,8.5,0.8
9,52,2,5,29857.0,0.301,0.477,968.0,9.6,2.0
9,52,3,5,20015.0,0.299,0.452,952.0,8.3,0.4
9,52,4,5,58457.0,0.265,0.416,1026.0,8.2,1.3
10,52,1,5,49382.0,0.318,0.499,1011.0,8.2,1.0
10,52,2,5,32252.0,0.294,0.479,1039.0,9.5,1.4
10,52,3,5,22687.0,0.286,0.457,972.0,8.6,1.1
10,52,4,5,60842.0,0.275,0.429,960.0,9.5,2.0
1,1,1,5,51995.0,0.774,0.825,960.0,2.4,3.2
1,1,2,5,37409.0,0.733,0.799,968.0,2.0,4.9
1,1,3,5,27035.0,0.648,0.844,969.0,2.2,6.0
1,1,4,5,69219.0,0.645,0.745,1041.0,2.2,2.2
2,1,1,5,50386.0,0.681,0.727,1015.0,2.3,8.1
2,1,2,5,38333.0,0.637,0.867,947.0,2.4,3.2
2,1,3,5,23481.0,0.803,0.755,961.0,2.3,4.4
2,1,4,5,66784.0,0.685,0.809,969.0,2.2,3.0
3,1,1,5,56684.0,0.265,0.428,1005.0,1.1,0.7
3,1,2,5,41748.0,0.276,0.447,947.0,1.1,1.7
3,1,3,5,28266.0,0.27,0.487,991.0,1.0,1.6
3,1,4,5,75422.0,0.283,0.429,963.0,1.1,0.5
4,1,1,5,37628.0,0.307,0.471,992.0,1.1,1.4
4,1,2,5,24323.0,0.255,0.43,934.0,1.1,2.1
4,1,3,5,17777.0,0.274,0.479,969.0,1.0,1.1
4,1,4,5,46260.0,0.28,0.452,979.0,1.2,1.2
5,1,1,5,78075.0,0.296,0.424,974.0,16.5,0.4
5,1,2,5,52568.0,0.291,0.428,1028.0,16.9,1.1
5,1,3,5,40448.0,0.294,0.477,1012.0,15.2,0.4
5,1,4,5,107112.0,0.308,0.487,982.0,15.1,1.2
6,1,1,5,64520.0,0.266,0.46,959.0,9.8,1.0
6,1,2,5,42879.0,0.264,0.417,1049.0,9.2,0.7
6,1,3,5,32836.0,0.318,0.444,1002.0,9.6,1.8
6,1,4,5,77919.0,0.298,0.46,1032.0,8.1,1.8
7,1,1,5,42386.0,0.269,0.456,988.0,9.2,0.6
7,1,2,5,30847.0,0.317,0.423,996.0,9.2,1.3
7,1,3,5,21182.0,0.308,0.476,981.0,8.4,1.5
7,1,4,5,58485.0,0.295,0.495,1037.0,8.2,1.8
8,1,1,5,70973.0,0.303,0.42,957.0,9.0,0.8
8,1,2,5,45939.0,0.258,0.495,1005.0,9.7,2.0
8,1,3,5,34612.0,0.26,0.481,1013.0,9.6,2.1
8,1,4,5,84931.0,0.255,0.457,953.0,9.4,0.4
9,1,1,5,43017.0,0.319,0.449,1022.0,8.2,0.9
9,1,2,5,28840.0,0.281,0.465,1028.0,8.1,0.9
9,1,3,5,20321.0,0.322,0.49,940.0,9.1,1.8
9,1,4,5,52057.0,0.282,0.434,1000.0,8.4,1.1
10,1,1,5,49690.0,0.287,0.491,1037.0,8.4,0.7
10,1,2,5,35266.0,0.308,0.45,939.0,8.9,0.4
10,1,3,5,23513.0,0.254,0.5,1021.0,9.6,2.1
10,1,4,5,64112.0,0.26,0.48,941.0,9.2,0.8
1,2,1,6,46223.0,0.398,0.561,763.0,2.2,3.6
1,2,2,6,32697.0,0.387,0.528,774.0,2.3,1.9
1,2,3,6,24462.0,0.384,0.528,825.0,1.9,2.9
1,2,4,6,65844.0,0.397,0.569,810.0,2.2,3.4
2,2,1,6,46215.0,0.336,0.497,758.0,2.3,3.2
2,2,2,6,30205.0,0.324,0.504,815.0,2.2,3.9
2,2,3,6,21698.0,0.319,0.544,833.0,2.3,1.8
2,2,4,6,58278.0,0.402,0.474,770.0,1.9,3.0
3,2,1,6,56133.0,0.149,0.372,787.0,1.0,0.9
3,2,2,6,39133.0,0.158,0.385,823.0,1.0,0.5
3,2,3,6,25613.0,0.133,0.385,827.0,1.0,0.2
3,2,4,6,64147.0,0.128,0.358,850.0,1.1,0.8
4,2,1,6,33467.0,0.14,0.356,796.0,1.0,0.4
4,2,2,6,24504.0,0.149,0.334,842.0,1.1,0.7
4,2,3,6,17319.0,0.155,0.355,817.0,1.1,0.9
4,2,4,6,41496.0,0.138,0.331,850.0,1.0,0.3
5,2,1,6,74078.0,0.135,0.367,827.0,14.2,0.7
5,2,2,6,51186.0,0.158,0.329,760.0,15.8,0.8
5,2,3,6,33941.0,0.154,0.336,804.0,14.5,0.4
5,2,4,6,86944.0,0.142,0.348,803.0,15.0,0.2
6,2,1,6,59599.0,0.128,0.364,854.0,8.7,0.7
6,2,2,6,39276.0,0.145,0.381,844.0,8.4,0.5
6,2,3,6,26452.0,0.158,0.36,774.0,8.4,0.3
6,2,4,6,76114.0,0.127,0.373,824.0,8.5,0.5
7,2,1,6,39910.0,0.131,0.389,847.0,7.9,0.5
7,2,2,6,29802.0,0.148,0.32,845.0,8.6,0.8
7,2,3,6,21255.0,0.16,0.333,806.0,8.6,1.0
7,2,4,6,50917.0,0.15,0.344,820.0,9.1,0.8
8,2,1,6,56090.0,0.13,0.38,785.0,8.9,0.5
8,2,2,6,44774.0,0.141,0.364,802.0,8.2,0.6
8,2,3,6,32260.0,0.14,0.379,810.0,7.7,0.8
8,2,4,6,75856.0,0.153,0.387,780.0,7.9,0.3
9,2,1,6,39444.0,0.14,0.335,852.0,8.6,0.2
9,2,2,6,27032.0,0.156,0.37,781.0,8.6,0.7
9,2,3,6,18726.0,0.129,0.368,848.0,8.1,0.4
9,2,4,6,46360.0,0.129,0.369,804.0,9.0,0.4
10,2,1,6,42372.0,0.148,0.34,783.0,9.3,0.9
10,2,2,6,29204.0,0.131,0.361,853.0,9.2,0.7
10,2,3,6,21397.0,0.13,0.388,847.0,7.7,0.2
10,2,4,6,54939.0,0.149,0.361,766.0,9.0,0.2
1,3,1,6,47521.0,0.382,0.57,775.0,2.3,3.3
1,3,2,6,32895.0,0.376,0.542,807.0,2.1,2.2
1,3,3,6,25121.0,0.386,0.522,829.0,1.9,3.0
1,3,4,6,64919.0,0.318,0.506,848.0,2.1,2.7
2,3,1,6,47628.0,0.328,0.496,818.0,2.1,3.0
2,3,2,6,33681.0,0.327,0.567,787.0,2.2,2.8
2,3,3,6,23053.0,0.341,0.545,788.0,2.2,3.7
2,3,4,6,64056.0,0.367,0.534,822.0,2.3,2.5
3,3,1,6,52404.0,0.143,0.357,818.0,1.1,0.5
3,3,2,6,35600.0,0.144,0.38,781.0,1.1,0.5
3,3,3,6,26351.0,0.161,0.331,786.0,1.0,0.5
3,3,4,6,71888.0,0.154,0.34,836.0,1.1,0.4
4,3,1,6,34594.0,0.136,0.389,807.0,1.1,0.2
4,3,2,6,22161.0,0.159,0.376,832.0,1.1,0.5
4,3,3,6,16809.0,0.143,0.339,793.0,1.0,0.4
4,3,4,6,42641.0,0.142,0.364,768.0,1.0,0.9
5,3,1,6,77007.0,0.142,0.373,823.0,15.3,0.9
5,3,2,6,51207.0,0.154,0.367,783.0,13.5,0.9
5,3,3,6,35032.0,0.158,0.321,854.0,13.6,0.4
5,3,4,6,96041.0,0.149,0.365,823.0,14.9,0.8
6,3,1,6,57239.0,0.154,0.327,834.0,9.0,0.9
6,3,2,6,42938.0,0.155,0.368,830.0,8.7,0.8
6,3,3,6,26436.0,0.128,0.389,818.0,9.0,0.4
6,3,4,6,78965.0,0.131,0.37,827.0,8.6,0.8
7,3,1,6,41816.0,0.156,0.335,842.0,8.1,0.8
7,3,2,6,31225.0,0.152,0.322,816.0,7.7,0.9
7,3,3,6,20621.0,0.159,0.354,791.0,9.2,0.8
7,3,4,6,58870.0,0.151,0.345,805.0,9.3,0.9
8,3,1,6,56735.0,0.153,0.356,783.0,8.4,0.7
8,3,2,6,43384.0,0.148,0.372,790.0,9.1,1.0
8,3,3,6,30605.0,0.14,0.33,803.0,8.2,0.3
8,3,4,6,77111.0,0.153,0.341,821.0,8.3,0.2
9,3,1,6,36949.0,0.159,0.388,798.0,8.7,0.6
9,3,2,6,25130.0,0.158,0.331,849.0,7.8,0.9
9,3,3,6,20456.0,0.146,0.378,778.0,9.1,0.6
9,3,4,6,50693.0,0.158,0.39,810.0,8.5,0.4
10,3,1,6,41394.0,0.141,0.344,808.0,7.6,0.6
10,3,2,6,31129.0,0.157,0.376,759.0,8.5,0.5
10,3,3,6,20363.0,0.159,0.367,792.0,9.0,0.4
10,3,4,6,52881.0,0.145,0.342,839.0,8.1,0.8
1,4,1,6,51814.0,0.398,0.493,790.0,2.0,1.8
1,4,2,6,32411.0,0.326,0.544,796.0,2.1,3.5
1,4,3,6,26565.0,0.386,0.553,761.0,2.2,0.9
1,4,4,6,64577.0,0.373,0.529,793.0,2.0,0.8
2,4,1,6,47352.0,0.355,0.55,781.0,2.1,1.9
2,4,2,6,31007.0,0.388,0.515,822.0,2.1,2.5
2,4,3,6,21384.0,0.369,0.487,830.0,2.1,1.5
2,4,4,6,62693.0,0.403,0.51,851.0,2.2,1.5
3,4,1,6,50137.0,0.135,0.345,842.0,1.0,0.5
3,4,2,6,39264.0,0.16,0.385,835.0,1.0,0.3
3,4,3,6,24526.0,0.127,0.328,792.0,1.0,0.2
3,4,4,6,74270.0,0.135,0.333,792.0,1.0,0.4
4,4,1,6,31951.0,0.161,0.353,802.0,1.1,0.9
4,4,2,6,24540.0,0.153,0.371,813.0,1.1,0.4
4,4,3,6,16535.0,0.141,0.361,770.0,1.2,0.4
4,4,4,6,44421.0,0.146,0.364,788.0,1.0,0.4
5,4,1,6,67207.0,0.154,0.333,817.0,16.3,0.3
5,4,2,6,50431.0,0.145,0.371,829.0,15.5,0.3
5,4,3,6,35787.0,0.137,0.332,809.0,15.8,0.5
5,4,4,6,96208.0,0.127,0.367,783.0,13.8,0.6
6,4,1,6,60317.0,0.15,0.347,773.0,8.8,0.3
6,4,2,6,42051.0,0.154,0.321,829.0,8.1,0.7
6,4,3,6,27607.0,0.143,0.334,778.0,9.2,0.8
6,4,4,6,69351.0,0.155,0.333,788.0,8.6,0.6
7,4,1,6,39545.0,0.144,0.325,780.0,8.4,0.5
7,4,2,6,30515.0,0.143,0.369,774.0,7.7,0.3
7,4,3,6,22566.0,0.127,0.329,765.0,8.1,0.6
7,4,4,6,55982.0,0.136,0.378,773.0,9.0,0.9
8,4,1,6,60669.0,0.132,0.351,806.0,9.0,0.4
8,4,2,6,40950.0,0.139,0.386,761.0,9.1,0.9
8,4,3,6,28369.0,0.156,0.332,839.0,7.9,0.3
8,4,4,6,81732.0,0.157,0.326,844.0,9.0,0.4
9,4,1,6,40328.0,0.151,0.33,805.0,8.6,0.6
9,4,2,6,26820.0,0.157,0.352,773.0,8.6,0.2
9,4,3,6,20690.0,0.154,0.352,777.0,8.5,0.6
9,4,4,6,48753.0,0.141,0.354,766.0,8.7,0.7
10,4,1,6,43357.0,0.139,0.387,770.0,7.7,0.3
10,4,2,6,30585.0,0.155,0.338,789.0,9.2,0.8
10,4,3,6,22604.0,0.155,0.386,772.0,7.9,0.8
10,4,4,6,58518.0,0.147,0.351,780.0,7.7,0.7
1,5,1,6,48800.0,0.349,0.522,839.0,2.2,3.9
1,5,2,6,34402.0,0.373,0.568,814.0,2.0,4.1
1,5,3,6,23274.0,0.352,0.508,758.0,2.2,1.9
1,5,4,6,69787.0,0.341,0.504,798.0,2.0,2.2
2,5,1,6,47260.0,0.369,0.469,803.0,2.3,1.8
2,5,2,6,31470.0,0.318,0.506,852.0,2.3,0.9
2,5,3,6,24598.0,0.358,0.499,800.0,1.9,3.3
2,5,4,6,58448.0,0.361,0.565,783.0,2.2,1.1
3,5,1,6,52711.0,0.149,0.332,811.0,1.0,0.2
3,5,2,6,36451.0,0.135,0.33,781.0,1.1,0.7
3,5,3,6,27739.0,0.135,0.374,843.0,1.1,1.0
3,5,4,6,69050.0,0.143,0.351,769.0,1.0,1.0
4,5,1,6,33308.0,0.129,0.331,808.0,1.0,0.7
4,5,2,6,24868.0,0.144,0.324,762.0,1.0,1.0
4,5,3,6,17419.0,0.143,0.38,771.0,1.1,0.5
4,5,4,6,42916.0,0.134,0.34,834.0,1.1,0.4
5,5,1,6,76358.0,0.129,0.381,814.0,15.8,0.5
5,5,2,6,48130.0,0.14,0.373,844.0,14.0,0.2
5,5,3,6,33247.0,0.131,0.322,854.0,15.4,0.5
5,5,4,6,97412.0,0.129,0.382,844.0,15.2,0.3
6,5,1,6,53889.0,0.127,0.382,833.0,9.0,0.7
6,5,2,6,42374.0,0.147,0.365,822.0,9.2,0.6
6,5,3,6,28133.0,0.145,0.36,787.0,9.0,0.8
6,5,4,6,70024.0,0.143,0.373,830.0,9.3,0.5
7,5,1,6,45245.0,0.143,0.323,839.0,9.0,0.9
7,5,2,6,27968.0,0.15,0.328,826.0,7.8,0.6
7,5,3,6,22624.0,0.146,0.371,837.0,8.2,0.2
7,5,4,6,58737.0,0.159,0.385,843.0,8.8,1.0
8,5,1,6,61450.0,0.158,0.386,778.0,9.0,0.6
8,5,2,6,44782.0,0.149,0.381,788.0,7.7,0.9
8,5,3,6,29250.0,0.145,0.346,782.0,8.9,0.7
8,5,4,6,73665.0,0.149,0.34,841.0,8.5,0.4
9,5,1,6,36515.0,0.16,0.374,808.0,8.6,1.0
9,5,2,6,29148.0,0.161,0.39,774.0,8.5,0.6
9,5,3,6,19475.0,0.154,0.368,827.0,8.0,0.4
9,5,4,6,49237.0,0.142,0.339,798.0,8.0,0.7
10,5,1,6,43062.0,0.153,0.328,776.0,8.5,0.4
10,5,2,6,30150.0,0.159,0.346,774.0,8.1,0.4
10,5,3,6,22134.0,0.135,0.387,806.0,8.3,0.3
10,5,4,6,56549.0,0.155,0.356,767.0,8.2,0.8
1,6,1,6,53628.0,0.368,0.571,768.0,2.3,4.0
1,6,2,6,33462.0,0.333,0.526,770.0,1.9,3.0
1,6,3,6,25362.0,0.35,0.502,822.0,2.1,1.7
1,6,4,6,67626.0,0.325,0.561,831.0,2.2,1.0
2,6,1,6,46877.0,0.358,0.557,769.0,2.1,3.0
2,6,2,6,30500.0,0.318,0.472,833.0,2.3,3.9
2,6,3,6,21962.0,0.377,0.522,801.0,2.1,1.6
2,6,4,6,57755.0,0.323,0.515,793.0,2.1,1.2
3,6,1,6,56828.0,0.145,0.355,842.0,1.0,0.7
3,6,2,6,39318.0,0.135,0.342,818.0,1.1,0.3
3,6,3,6,28578.0,0.161,0.343,808.0,1.0,0.3
3,6,4,6,73432.0,0.136,0.332,760.0,1.1,0.7
4,6,1,6,31489.0,0.145,0.364,853.0,1.1,0.8
4,6,2,6,22448.0,0.141,0.387,786.0,1.1,0.6
4,6,3,6,17051.0,0.145,0.354,826.0,1.2,0.5
4,6,4,6,46326.0,0.134,0.333,842.0,1.0,1.0
5,6,1,6,68789.0,0.14,0.342,809.0,16.3,0.9
5,6,2,6,50654.0,0.148,0.351,828.0,14.0,1.0
5,6,3,6,37715.0,0.135,0.382,838.0,15.1,0.3
5,6,4,6,93080.0,0.152,0.353,790.0,16.3,1.0
6,6,1,6,56658.0,0.132,0.361,790.0,7.9,0.4
6,6,2,6,41054.0,0.161,0.328,798.0,9.1,0.4
6,6,3,6,26538.0,0.14,0.333,793.0,9.0,0.6
6,6,4,6,80032.0,0.148,0.368,769.0,8.2,0.9
7,6,1,6,39304.0,0.147,0.358,805.0,9.3,0.4
7,6,2,6,29001.0,0.142,0.37,833.0,8.3,0.9
7,6,3,6,21882.0,0.137,0.367,827.0,9.1,0.8
7,6,4,6,53832.0,0.161,0.364,765.0,7.8,0.4
8,6,1,6,61425.0,0.161,0.333,795.0,8.4,0.4
8,6,2,6,43744.0,0.156,0.32,851.0,8.1,0.7
8,6,3,6,32332.0,0.155,0.371,762.0,8.3,0.5
8,6,4,6,74971.0,0.135,0.343,808.0,7.9,0.7
9,6,1,6,38537.0,0.128,0.388,849.0,8.8,0.2
9,6,2,6,24999.0,0.142,0.366,772.0,9.3,0.4
9,6,3,6,20051.0,0.138,0.355,853.0,8.9,0.6
9,6,4,6,47821.0,0.139,0.384,813.0,7.9,0.8
10,6,1,6,42048.0,0.149,0.326,845.0,8.6,0.6
10,6,2,6,32483.0,0.132,0.371,809.0,8.4,0.2
10,6,3,6,20829.0,0.16,0.339,806.0,9.0,0.4
10,6,4,6,61390.0,0.153,0.381,835.0,7.9,0.9
1,7,1,6,48627.0,0.374,0.517,761.0,2.3,4.2
1,7,2,6,34232.0,0.328,0.481,794.0,2.3,0.7
1,7,3,6,25953.0,0.359,0.508,823.0,2.2,2.2
1,7,4,6,68592.0,0.318,0.509,835.0,2.1,0.8
2,7,1,6,47481.0,0.363,0.503,817.0,2.3,2.4
2,7,2,6,32828.0,0.375,0.566,851.0,1.9,1.0
2,7,3,6,22140.0,0.385,0.491,798.0,2.2,3.5
2,7,4,6,56616.0,0.385,0.475,788.0,2.2,0.9
3,7,1,6,48950.0,0.13,0.388,790.0,1.1,0.9
3,7,2,6,35015.0,0.134,0.351,804.0,1.0,0.7
3,7,3,6,25275.0,0.127,0.385,820.0,1.0,0.5
3,7,4,6,70212.0,0.147,0.38,817.0,1.0,0.5
4,7,1,6,31048.0,0.154,0.376,801.0,1.1,0.9
4,7,2,6,23308.0,0.154,0.332,834.0,1.0,0.6
4,7,3,6,15419.0,0.143,0.344,831.0,1.0,0.4
4,7,4,6,41849.0,0.157,0.381,838.0,1.0,0.8
5,7,1,6,70059.0,0.14,0.36,796.0,16.0,0.7
5,7,2,6,50105.0,0.138,0.382,773.0,16.0,0.8
5,7,3,6,36795.0,0.132,0.337,817.0,15.7,0.9
5,7,4,6,98169.0,0.15,0.357,817.0,15.7,0.2
6,7,1,6,59481.0,0.158,0.331,778.0,7.7,0.2
6,7,2,6,39212.0,0.156,0.338,763.0,8.6,0.6
6,7,3,6,29064.0,0.15,0.352,761.0,8.2,0.7
6,7,4,6,74246.0,0.141,0.344,760.0,8.8,0.5
7,7,1,6,39693.0,0.154,0.324,821.0,8.0,0.7
7,7,2,6,29299.0,0.154,0.388,765.0,8.8,0.5
7,7,3,6,19879.0,0.141,0.36,811.0,9.2,0.6
7,7,4,6,58778.0,0.154,0.329,791.0,8.1,0.7
8,7,1,6,62212.0,0.13,0.371,850.0,8.9,0.2
8,7,2,6,43710.0,0.133,0.383,817.0,9.2,0.7
8,7,3,6,32012.0,0.138,0.381,805.0,8.1,0.9
8,7,4,6,75668.0,0.148,0.39,811.0,9.1,0.2
9,7,1,6,38817.0,0.135,0.384,784.0,9.0,0.3
9,7,2,6,29057.0,0.128,0.32,852.0,8.6,1.0
9,7,3,6,20877.0,0.135,0.358,839.0,8.0,0.2
9,7,4,6,50448.0,0.139,0.364,848.0,7.8,0.3
10,7,1,6,43971.0,0.149,0.341,819.0,7.6,0.5
10,7,2,6,30333.0,0.128,0.382,825.0,8.2,1.0
10,7,3,6,21774.0,0.148,0.323,795.0,8.0,0.7
10,7,4,6,61633.0,0.149,0.362,841.0,7.6,0.5
1,8,1,6,47875.0,0.365,0.547,784.0,2.1,3.0
1,8,2,6,33790.0,0.349,0.477,790.0,2.1,0.7
1,8,3,6,25151.0,0.347,0.558,806.0,2.3,1.8
1,8,4,6,60263.0,0.335,0.563,766.0,1.9,2.8
2,8,1,6,47062.0,0.358,0.538,801.0,2.0,2.3
2,8,2,6,31247.0,0.349,0.479,793.0,2.1,3.8
2,8,3,6,23534.0,0.33,0.57,828.0,2.3,3.8
2,8,4,6,61894.0,0.397,0.513,771.0,2.1,1.4
3,8,1,6,52655.0,0.14,0.39,788.0,1.0,0.8
3,8,2,6,38685.0,0.136,0.384,789.0,1.1,0.6
3,8,3,6,25007.0,0.127,0.379,832.0,1.1,0.7
3,8,4,6,70371.0,0.155,0.327,788.0,1.0,0.9
4,8,1,6,33673.0,0.156,0.325,797.0,1.0,0.2
4,8,2,6,21733.0,0.138,0.343,795.0,1.0,0.9
4,8,3,6,17095.0,0.133,0.349,854.0,1.1,0.5
4,8,4,6,45649.0,0.152,0.338,761.0,1.0,0.9
5,8,1,6,70014.0,0.161,0.372,844.0,15.5,0.2
5,8,2,6,51782.0,0.143,0.347,764.0,13.6,1.0
5,8,3,6,33168.0,0.143,0.37,832.0,14.6,0.3
5,8,4,6,95993.0,0.128,0.355,815.0,13.8,0.5
6,8,1,6,53636.0,0.153,0.377,795.0,7.6,0.8
6,8,2,6,39797.0,0.129,0.348,777.0,8.3,0.6
6,8,3,6,28018.0,0.137,0.387,854.0,8.3,0.8
6,8,4,6,73458.0,0.14,0.382,781.0,8.8,0.7
7,8,1,6,44510.0,0.132,0.36,759.0,9.2,0.2
7,8,2,6,29433.0,0.152,0.36,782.0,8.6,0.6
7,8,3,6,20412.0,0.128,0.33,827.0,9.0,0.4
7,8,4,6,56405.0,0.13,0.378,820.0,8.9,0.7
8,8,1,6,57571.0,0.141,0.331,807.0,8.2,0.8
8,8,2,6,40524.0,0.157,0.371,818.0,7.7,0.4
8,8,3,6,29564.0,0.154,0.385,840.0,8.7,0.4
8,8,4,6,75041.0,0.135,0.375,814.0,8.6,0.8
9,8,1,6,40578.0,0.139,0.346,820.0,8.6,0.6
9,8,2,6,28327.0,0.149,0.339,814.0,7.8,0.5
9,8,3,6,20767.0,0.151,0.381,793.0,7.7,0.9
9,8,4,6,54296.0,0.127,0.374,791.0,8.9,0.3
10,8,1,6,43842.0,0.148,0.386,805.0,8.8,0.2
10,8,2,6,31036.0,0.128,0.338,829.0,8.8,0.8
10,8,3,6,22363.0,0.144,0.35,827.0,9.2,0.8
10,8,4,6,57987.0,0.133,0.322,814.0,7.6,1.0
1,9,1,6,49198.0,0.4,0.474,824.0,1.9,3.0
1,9,2,6,35919.0,0.389,0.53,759.0,2.3,3.4
1,9,3,6,24161.0,0.361,0.492,839.0,2.1,1.1
1,9,4,6,63309.0,0.356,0.47,837.0,2.3,2.3
2,9,1,6,49300.0,0.378,0.517,832.0,2.3,2.9
2,9,2,6,32539.0,0.348,0.512,801.0,2.1,1.7
2,9,3,6,23222.0,0.319,0.48,825.0,2.3,3.3
2,9,4,6,58855.0,0.366,0.497,798.0,2.3,0.9
3,9,1,6,57224.0,0.137,0.368,768.0,1.0,0.7
3,9,2,6,38916.0,0.149,0.356,807.0,1.1,0.8
3,9,3,6,26639.0,0.131,0.352,766.0,1.2,0.5
3,9,4,6,72423.0,0.158,0.35,780.0,1.0,0.9
4,9,1,6,33481.0,0.143,0.365,779.0,1.0,0.2
4,9,2,6,22992.0,0.149,0.386,789.0,1.1,0.9
4,9,3,6,16567.0,0.146,0.328,853.0,1.1,0.4
4,9,4,6,45371.0,0.146,0.373,807.0,1.1,0.4
5,9,1,6,68985.0,0.128,0.37,810.0,13.4,0.6
5,9,2,6,47071.0,0.153,0.327,815.0,15.2,0.7
5,9,3,6,36713.0,0.134,0.325,843.0,13.4,0.8
5,9,4,6,93015.0,0.134,0.389,833.0,15.1,0.3
6,9,1,6,57773.0,0.135,0.385,771.0,8.8,0.5
6,9,2,6,43290.0,0.147,0.35,825.0,8.4,0.5
6,9,3,6,27396.0,0.157,0.355,773.0,8.2,1.0
6,9,4,6,71256.0,0.147,0.348,829.0,8.8,0.9
7,9,1,6,44159.0,0.139,0.335,834.0,8.6,0.8
7,9,2,6,27984.0,0.135,0.376,788.0,8.8,0.9
7,9,3,6,22209.0,0.138,0.343,771.0,9.2,0.3
